,bottom_active_chlorophyll_a_g_l,bottom_ammonium_mg_l,bottom_bacteria_per_c_c_1909,bottom_coliform_log_no_ml,bottom_conductivity_s_m,bottom_depth_ysi_ft,bottom_dissolved_organic_carbon_ysi_mg_l,bottom_enterococci_bacteria_cells_100ml,bottom_fecal_coliform_bacteria_cells_100ml,bottom_five_day_biochemical_oxygen_demand_mg_l,bottom_fluorometer_mg_m3,bottom_nitrate_nitrite_mg_l,bottom_ortho_phosphorus_mg_l,bottom_pcb_plate_count_thous_ml,bottom_ph,bottom_salinity_psu,bottom_sample_depth_ft,bottom_sample_par_ue_s_ue_s_m2,bottom_sample_salinity_ysi_psu,bottom_sample_temperature_c,bottom_sample_temperature_ysi_c,bottom_sigma_t_kg_m3,bottom_silica_mg_l,bottom_total_kjeldhal_nitrogen_mg_l,bottom_total_phosphorus_mg_l,bottom_total_suspended_solid_mg_l,bottom_turbidity_ysi_nephelometric_turbidity_units,chlorophyll_bottom_sample_field_u_l_ysi,chlorophyll_top_sample_field_u_l_ysi,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,ctd_conductivity_temperature_depth_profiler_ph_bottom_sample,ctd_conductivity_temperature_depth_profiler_ph_top_sample,ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l,current_direction_current_direction,current_speed_knot,duplicate_sample,enterococcus_bottom_sample_less_than_or_greater_than_result,enterococcus_top_sample_less_than_or_greater_than_result,fecal_coliform_bottom_sample_less_than_or_greater_than_result,fecal_coliform_top_sample_less_than_or_greater_than_result,lat,light_trans_transparency_bottom_sample,light_trans_transparency_top_sample,long,oakwood_bod_bottom_sample_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,percentage_o2_saturation_bottom_sample,percentage_o2_saturation_top_sample,sample_date,sample_time,sampling_comment,sampling_location,sea_state,secchi_depth_ft,site_actual_depth_ft,top_active_chlorophyll_a_g_l,top_ammonium_mg_l,top_bacteria_per_c_c_1909,top_bottom_coliform_cells_100_ml,top_coliform_log_no_ml,top_conductivity_s_m,top_dissolved_organic_carbon_mg_l,top_dissolved_organic_carbon_ysi_mg_l,top_enterococci_bacteria_cells_100ml,top_fecal_coliform_bacteria_cells_100ml,top_five_day_biochemical_oxygen_demand_mg_l,top_fluorometer_mg_m3,top_nitrate_nitrite_mg_l,top_ortho_phosphorus_mg_l,top_pcb_plate_count_thous_ml,top_ph,top_salinity_psu,top_sample_depth_ft,top_sample_depth_ysi_ft,top_sample_par_ue_s_m2,top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s,top_sample_salinity_ysi_psu,top_sample_temperature_c,top_sample_temperature_ysi_c,top_sigma_t_kg_m3,top_silica_mg_l,top_total_coliform_cells_100_ml,top_total_kjeldhal_nitrogen_mg_l,top_total_organic_carbon_mg_l,top_total_suspended_solid_mg_l,top_turbidity_nephelometric_turbidity_units,total_phosphorus_mg_l,type,weather_condition_dry_or_wet,wind_direction_wind_direction,wind_speed_mph,winkler_method_bottom_dissolved_oxygen_mg_l,winkler_method_top_dissolved_oxygen_mg_l,SITE,DESCRIPTION,LATITUDE,LONGITUDE
749,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,1.634,0.0,0.0,0.0,7.63,25.57,21.0,3.91,0.0,15.25,0.0,18.66,2.532,0.0,0.0,22.0,0.0,0.0,0.0,6.57,0.0,0.0,6.65,S,0.2,0,0,0,0,0,40.772042,73.19,74.92,-73.853058,0.0,0.0,158.391,167.423,76.6,77.76,2015-11-04T00:00:00.000,3:33 PM,0,FB1,1,4.0,22.0,2.77,0.319,0.0,0,0.0,3.26,2.24,0.0,2,28,0.0,1.5772,0.452,0.144,0.0,7.65,25.48,3.0,0.0,319.07,0.0,0.0,15.4,0.0,18.57,2.538,0,0.648,0.0,14.0,0.0,0.207,Permanent,Dry,S,4,7.07,6.99,FB1,Flushing Bay North,-73.854167,40.772667
750,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,7.8,26.42,22.0,9.0,0.0,14.72,0.0,19.43,2.643,0.0,0.0,25.0,0.0,0.0,0.0,7.66,8.12,8.1,7.53,N,0.1,0,0,E,0,0,40.772667,73.5,69.3,-73.854167,0.0,0.0,206.68,208.22,88.8,86.5,2016-10-31T00:00:00.000,12:38 PM,0,FB1,1,3.5,22.0,4.64,0.229,0.0,0,0.0,3.2,2.38,0.0,"1,390","10,400",0.0,2.21,0.428,0.165,0.0,7.79,25.62,3.0,0.0,948.0,1918.0,0.0,14.49,0.0,18.86,2.772,0,0.743,0.0,20.0,0.0,0.24,Permanent,Wet,N,12.0,7.93,7.75,FB1,Flushing Bay North,-73.854167,40.772667
751,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,2.0171,0.0,0.0,0.0,7.36,24.26,20.0,19.53,0.0,22.44,0.0,15.96,2.26,0.0,0.0,22.0,0.0,0.0,0.0,4.24,0.0,0.0,4.85,N,0.3,0,0,0,0,>,40.772042,69.45,64.67,-73.853058,0.0,0.0,163.871,169.486,56.31,65.22,2014-07-28T00:00:00.000,12:58 PM,0,FB1,1,3.0,23.0,7.7,0.21,0.0,0,0.0,3.64,2.74,0.0,62,"2,000",0.0,3.2757,0.214,0.145,0.0,7.37,23.95,3.0,0.0,2978.4,2723.8,0.0,23.21,0.0,15.52,2.33,0,0.671,0.0,23.0,0.0,0.287,Permanent,Wet,W,8,4.62,4.79,FB1,Flushing Bay North,-73.854167,40.772667
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0,0.0,0.0,24.8,0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0.4,0,0,0,0,0,40.772042,0.0,0.0,-73.853058,0.0,0.0,0.0,0.0,0.0,0.0,2008-10-20T00:00:00.000,11:53 AM,0,FB1,1,6.0,19.0,0.61,0.79,0.0,0,0.0,0.0,2.8,0.0,8,60,0.0,0.0,0.5,0.192,0.0,7.2,0.0,0.0,0.0,0.0,0.0,24.9,0.0,15.1,0.0,2.06,0,3.09,0.0,7.2,0.0,0.407,Permanent,Dry,N,6,8.76,8.95,FB1,Flushing Bay North,-73.854167,40.772667
753,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,7.62,25.31,15.0,48.0,0.0,17.39,0.0,18.01,3.496,0.0,0.0,12.0,0.0,0.0,0.0,6.3,7.86,7.85,6.33,0.0,0.0,0,0,E,0,0,40.772667,72.8,73.1,-73.854167,0.0,0.0,188.32,190.58,76.5,76.9,2016-10-11T00:00:00.000,2:25 PM,Dropped Winkler DO + FC only 3 crew members.,FB1,1,4.5,19.0,1.09,0.538,0.0,0,0.0,3.4,2.71,0.0,2,0,0.0,1.89,0.452,0.174,0.0,7.63,25.26,3.0,0.0,145.0,1892.0,0.0,17.41,0.0,17.96,3.501,0,0.91,0.0,9.0,0.0,0.256,Permanent,Wet,E,5.0,0.0,0.0,FB1,Flushing Bay North,-73.854167,40.772667
754,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,2.0573,0.0,0.0,0.0,7.68,26.26,23.0,11.29,0.0,14.99,0.0,19.26,2.884,0.0,0.0,31.0,0.0,0.0,0.0,6.72,0.0,0.0,6.95,N,WEAK,0,0,0,0,0,40.772042,67.96,71.79,-73.853058,0.0,0.0,202.815,203.961,78.2,81.62,2015-10-26T00:00:00.000,12:05 PM,0,FB1,1,4.0,25.0,0.96,0.29,0.0,0,0.0,3.35,2.33,0.0,4,6,0.0,1.9113,0.406,0.162,0.0,7.7,26.24,3.0,0.0,2902.6,0.0,0.0,15.41,0.0,19.16,2.856,0,0.568,0.0,28.0,0.0,0.213,Permanent,Dry,N,4,7.67,7.58,FB1,Flushing Bay North,-73.854167,40.772667
755,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,7.4307,0.0,0.0,0.0,7.37,22.88,17.0,0.0,0.0,17.69,0.0,16.09,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.18,7.39,7.63,6.48,N,0.2,0,0,E,0,0,40.772042,0.0,0.0,-73.853058,0.0,0.0,317.845,304.472,50.38,79.32,2009-06-15T00:00:00.000,11:36 AM,0,FB1,1,2.5,19.0,19.0,0.576,0.0,0,0.0,3.05,4.3,0.0,24,350,0.0,50.3067,0.292,0.13,0.0,7.37,21.78,3.0,0.0,51.48,1253.7,0.0,18.79,0.0,14.99,1.23,0,1.4,0.0,11.0,0.0,0.226,Permanent,Wet,S,5,6.69,6.35,FB1,Flushing Bay North,-73.854167,40.772667
756,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,35.8902,0.0,0.0,0.0,7.71,29.55,10.0,5.86,0.0,25.12,0.0,19.19,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.15,7.83,7.83,5.21,E,1.4,0,0,E,0,0,40.567833,64.65,34.89,-73.9355,0.0,0.0,246.857,243.426,74.08,75.0,2010-07-20T00:00:00.000,12:08 PM,0,N9A,2,3.5,11.0,19.6,0.165,0.0,0,0.0,4.57,3.7,0.0,2,11,0.0,38.4875,0.091,0.077,0.0,7.68,29.51,3.0,0.0,61.04,1124.9,0.0,25.17,0.0,19.15,1.02,0,1.158,0.0,5.2,0.0,0.168,Permanent,Wet,S,3,5.97,6.06,N9A,Coney Is W Outfall,-73.9355,40.567833
757,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,14.1322,0.0,0.0,0.0,0.0,29.55,8.0,185.99,0.0,8.76,0.0,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,8.51,W,0.8,0,0,0,0,0,40.567833,76.52,76.03,-73.9355,0.0,0.0,248.886,246.663,88.64,88.59,2012-12-12T00:00:00.000,12:10 PM,TOP only due too shalow,N9A,1,3.5,8.0,7.0,0.386,0.0,0,0.0,3.17,1.9,0.0,2,9,0.0,15.2529,0.312,0.081,0.0,7.85,29.55,3.0,0.0,1569.0,877.64,0.0,8.78,0.0,22.88,0.55,0,0.569,0.0,9.0,0.0,0.131,Permanent,Dry,NW,8,0.0,10.0,N9A,Coney Is W Outfall,-73.9355,40.567833
758,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,4.4951,0.0,0.0,0.0,7.52,27.89,10.0,0.0,0.0,20.46,0.0,19.23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.6,0.0,0.0,4.59,E,0.5,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,0.0,0.0,0.0,0.0,60.14,60.04,2012-06-13T00:00:00.000,11:25 AM,0,N9A,1,11.0,12.0,1.7,0.248,0.0,0,0.0,3.95,3.0,0.0,106,352,0.0,4.4192,0.11,0.123,0.0,7.5,27.86,3.0,0.0,0.0,0.0,0.0,20.46,0.0,19.21,0.52,0,0.436,0.0,2.0,0.0,0.144,Permanent,Wet,E,9,6.06,6.23,N9A,Coney Is W Outfall,-73.9355,40.567833
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,2.9,4.2,0.0,0.0,0.0,0.0,1984-08-03T00:00:00.000,8:36 AM,0,N9A,0,0.0,0.0,0.0,0.0,0.0,5400,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,24000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.2,6.6,N9A,Coney Is W Outfall,-73.9355,40.567833
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,2.9,4.2,0.0,0.0,0.0,0.0,1984-08-03T00:00:00.000,8:36 AM,0,N9A,0,0.0,0.0,0.0,0.0,0.0,5400,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,24000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.2,6.6,N9A,Coney Is W Outfall,-73.9355,40.567833
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,0.0,0.0,0.0,0.0,0.0,0.0,1966-07-21T00:00:00.000,10:38 AM,0,N9A,0,0.0,18.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0,0.0,0.0,30.45,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.6,6.7,N9A,Coney Is W Outfall,-73.9355,40.567833
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,0.0,0.0,0.0,0.0,0.0,0.0,1954-07-01T00:00:00.000,10:15 AM,0,N9A,0,0.0,18.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.9,6.7,N9A,Coney Is W Outfall,-73.9355,40.567833
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,2.3,1.8,0.0,0.0,0.0,0.0,1985-07-18T00:00:00.000,11:05 AM,0,N9A,0,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,700,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.5,6.3,N9A,Coney Is W Outfall,-73.9355,40.567833
764,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.96,30.18,4.0,0.0,0.0,22.51,0.0,20.42,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,0.4,0.4,0.0,0.0,0.0,0.0,1993-08-19T00:00:00.000,9:21 AM,0,N9A,0,12.0,17.0,4.8,0.05,0.0,0,0.0,4.18,0.0,0.0,0,7,0.0,0.0,0.01,0.021,0.0,7.95,28.44,1.0,0.0,0.0,0.0,0.0,22.51,0.0,19.11,0.0,0,0.0,0.0,28.0,0.0,0.1,Permanent,unknown,0,0,7.01,7.21,N9A,Coney Is W Outfall,-73.9355,40.567833
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,4.3,3.2,0.0,0.0,0.0,0.0,1971-08-04T00:00:00.000,10:15 AM,0,N9A,0,0.0,0.0,0.0,0.0,0.0,5400,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,9200,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,7.0,6.7,N9A,Coney Is W Outfall,-73.9355,40.567833
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.567833,0.0,0.0,-73.9355,5.9,4.5,0.0,0.0,0.0,0.0,1971-08-12T00:00:00.000,10:30 AM,0,N9A,0,0.0,0.0,0.0,0.0,0.0,1400,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,490,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.0,6.9,N9A,Coney Is W Outfall,-73.9355,40.567833
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,N,0.2,0,0,<,0,0,40.611425,0.0,0.0,-73.847613,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-14T00:00:00.000,3:00 PM,0,J16,1,0.0,13.8,21.7,0.128,0.0,0,0.0,0.0,2.97,9.28,2,5,0.0,0.0,0.06,0.087,0.0,8.12,0.0,0.0,0.0,0.0,0.0,28.83,0.0,19.23,0.0,0.948,0,0.484,0.0,24.0,1.77,0.142,Permanent,Dry,S,5.0,0.0,0.0,J16,Horse Channel,-73.847613,40.611425
768,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,5.7328,0.0,0.0,0.0,0.0,17.8,33.0,0.0,0.0,21.02,0.0,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,6.07,S,1.3,0,0,0,0,0,40.785833,0.0,0.0,-73.9875,0.0,0.0,0.0,0.0,64.8,74.16,2012-06-18T00:00:00.000,4:52 PM,0,TR1,1,2.5,35.0,0.0,0.0,0.0,0,0.0,1.43,0.0,0.0,12,260,0.0,13.224,0.0,0,0.0,0.0,8.72,3.0,0.0,0.0,0.0,0.0,22.78,0.0,4.17,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,Dry,S,9,0.0,8.57,,,,
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,2.3,0,0,0,0,0,40.785833,0.0,0.0,-73.9875,0.0,0.0,0.0,0.0,0.0,0.0,2010-07-12T00:00:00.000,3:42 PM,0,TR1,1,2.0,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,Dry,S,12,0.0,0.0,,,,
770,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,27.5,19.0,0.0,0.0,21.87,0.0,18.57,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.642833,0.0,0.0,-73.851167,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-16T00:00:00.000,3:21 PM,0,J8,2,5.0,22.0,24.92,0.317,0.0,0,0.0,4.05,4.12,0.0,1,20,0.0,0.0,0.105,0.142,0.0,8.17,27.24,5.0,0.0,0.0,0.0,0.0,22.64,0.0,18.16,1.24,0,1.315,5.93,3.8,0.0,0.292,Permanent,Dry,S,12,5.4,6.4,J8,Spring Creek,-73.851167,40.642833
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,D,0,0,0,0,40.642833,0.0,0.0,-73.851167,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-05T00:00:00.000,0,0,J8,0,3.0,0.0,25.54,1.14,0.0,0,0.0,0.0,4.6,0.0,2,200,0.0,0.0,0.258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,2.112,0.0,10.0,0.0,0.301,Permanent,Dry,0,0,8.89,8.0,J8,Spring Creek,-73.851167,40.642833
772,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,61.51,0.0,0.0,0.0,8.14,26.49,16.0,0.0,0.0,-0.34,0.0,21.25,0.0,0.0,0.0,3.6,0.0,0.0,0.0,13.48,9.59,9.61,13.83,E,0.8,0,0,0,0,0,40.642833,68.8,68.6,-73.851167,0.0,0.0,63.16,65.92,109.6,112.6,2010-01-12T00:00:00.000,1:22 PM,0,J8,1,4.0,18.0,38.7,0.708,0.0,0,0.0,2.22,2.5,0.0,10,38,0.0,53.61,0.55,0,0.0,8.13,26.34,3.0,0.0,54.0,1569.0,0.0,-0.25,0.0,21.13,0.057,0,2.43,0.0,7.2,0.0,0.18,Permanent,Dry,NNW,18,14.51,14.76,J8,Spring Creek,-73.851167,40.642833
773,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,24.36,5.0,0.0,0.0,6.92,0.0,19.06,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.642833,0.0,0.0,-73.851167,6.3,5.8,0.0,0.0,0.0,0.0,1993-04-06T00:00:00.000,12:12 PM,0,J8,0,5.0,21.0,113.9,0.41,0.0,0,0.0,2.53,0.0,0.0,0,0,0.0,0.0,0.19,0.029,0.0,8.52,24.22,1.0,0.0,0.0,0.0,0.0,7.09,0.0,18.93,0.0,0,0.0,0.0,32.0,0.0,0.17,Permanent,unknown,0,0,15.38,15.62,J8,Spring Creek,-73.851167,40.642833
774,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,8.731,0.0,0.0,0.0,8.06,28.04,20.0,41.38,0.0,19.19,0.0,19.66,0.819,0.0,0.0,20.0,0.0,0.0,0.0,6.19,8.04,8.09,9.0,E,0.8,0,0,<,0,0,40.642833,75.62,63.66,-73.851167,0.0,0.0,222.69,223.143,79.1,116.39,2015-05-27T00:00:00.000,1:22 PM,0,J8,1,3.5,22.0,36.1,0.16,0.0,0,0.0,3.8,3.43,0.0,1,19,0.0,13.36,0.101,0,0.0,8.13,26.94,4.0,0.0,3131.0,0.0,0.0,20.18,0.0,18.58,0.791,0,1.506,0.0,21.0,0.0,0.411,Permanent,Dry,S,11,7.34,8.79,J8,Spring Creek,-73.851167,40.642833
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.676141,0.0,0.0,-73.990053,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-19T00:00:00.000,9:43 AM,No pH probe.,GC5,0,0.0,5.3,1.29,0.468,0.0,0,0.0,0.0,2.97,13.61,"4,500","24,000",0.0,0.0,0.449,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,3.88,0.0,3.468,0,1.13,0.0,31.0,16.71,0.227,Permanent,Dry,0,0,0.0,0.0,GC5,3rd Street Bridge,-73.990029,40.676129
776,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.8,0,24.7,0.0,1.704,0.0,0.0,17.0,0.61,9.38,9.03,0.0,0.0,0.0,0.0,0,0,0,E,E,<,<,40.676141,0.0,0.0,-73.990053,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-09T00:00:00.000,8:34 AM,0,GC5,0,0.0,9.86,4.95,0.338,0.0,0,0.0,0.0,2.23,7.8,4,4,0.0,0.0,0.39,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83,0.0,24.72,0.0,1.735,0,0.521,0.0,15.0,0.54,0.123,Permanent,Dry,0,0,0.0,0.0,GC5,3rd Street Bridge,-73.990029,40.676129
777,0.0,0.36,0.0,0.0,0.0,0.0,6.41,68.0,36.0,0.0,0.0,0.412,0.085,0.0,0.0,0,0.0,0.0,19.35,0,15.17,0.0,1.77,0.79,0.101,7.25,2.7,0.5,1.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.676141,0.0,0.0,-73.990053,0.0,0.0,0.0,0.0,0.0,0.0,2007-05-24T00:00:00.000,11:05 AM,0,GC5,0,7.5,11.0,0.75,0.358,0.0,0,0.0,0.0,0.0,6.7,53,25,0.0,0.0,0.426,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,0.0,15.32,0.0,1.785,0,0.842,0.0,4.5,2.2,0.102,Permanent,Dry,0,0,0.0,0.0,GC5,3rd Street Bridge,-73.990029,40.676129
778,0.0,0.0,0.0,0.0,0.0,0.0,7.97,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.03,0,22.64,0.0,0.869,0.0,0.0,17.0,4.07,0.94,1.07,0.0,0.0,0.0,0.0,0,0,0,E,E,0,0,40.676141,0.0,0.0,-73.990053,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-27T00:00:00.000,10:02 AM,No pH probe.,GC5,0,0.0,7.3,0.95,0.288,0.0,0,0.0,0.0,2.76,8.01,50,9,0.0,0.0,0.181,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,0.0,22.65,0.0,0.9,0,0.597,0.0,25.0,3.03,0.094,Permanent,Wet,0,0,0.0,0.0,GC5,3rd Street Bridge,-73.990029,40.676129
779,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood,0,0,0,0,0,0,40.989444,0.0,0.0,-73.375,0.0,0.0,0.0,0.0,0.0,0.0,1909-04-15T00:00:00.000,5:00 AM,0,x72_1909,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,,,,
